gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
female,21,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,8,1,Law,19,18,19,18,14,12,20,5,25,25,10,15,6,3,6,10,8,4,6,8,8,6,5,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,-0.17,7,6,0
female,21,23,European/Caucasian-American,European/Caucasian-American,1,8,1,Law,30,5,15,40,5,5,20,5,25,25,10,15,6,3,6,10,8,8,5,5,7,7,9,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,0.08,7,8,1
female,21,24,European/Caucasian-American,'Latino/Hispanic American',0,8,1,Law,30,10,20,10,10,20,20,5,25,25,10,15,6,3,6,10,8,6,7,7,5,4,8,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,-0.16,7,7,0
female,21,25,European/Caucasian-American,European/Caucasian-American,1,8,1,Law,50,0,30,10,0,10,20,5,25,25,10,15,6,3,6,10,8,5,6,7,5,7,8,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,0.06,7,7,1
female,21,30,European/Caucasian-American,European/Caucasian-American,1,8,1,Law,35,15,25,10,5,10,20,5,25,25,10,15,6,3,6,10,8,6,6,8,5,5,6,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,-0.05,7,6,1
female,21,27,European/Caucasian-American,European/Caucasian-American,1,8,1,Law,33.33,11.11,11.11,11.11,11.11,22.22,20,5,25,25,10,15,6,3,6,10,8,5,5,7,6,7,5,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,0.07,7,6,1
female,21,28,European/Caucasian-American,European/Caucasian-American,1,8,1,Law,50,0,25,10,0,15,20,5,25,25,10,15,6,3,6,10,8,7,5,7,8,7,9,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,-0.13,7,9,1
female,21,24,European/Caucasian-American,European/Caucasian-American,1,8,1,Law,100,0,0,0,0,0,20,5,25,25,10,15,6,3,6,10,8,9,6,7,9,6,5,7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,-0.06,7,10,1
female,25,27,European/Caucasian-American,European/Caucasian-American,1,1,1,'Masters in Public Administration',35,20,20,20,0,5,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,5,8,7,4,7,5,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,-0.03,6,4,1
female,25,22,European/Caucasian-American,European/Caucasian-American,1,1,1,'Masters in Public Administration',60,0,0,40,0,0,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,8,7,7,9,6,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,-0.11,6,8,1
female,25,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,'Masters in Public Administration',19,18,19,18,14,12,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,5,8,8,6,7,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,0.42,6,5,1
female,25,23,European/Caucasian-American,European/Caucasian-American,1,1,1,'Masters in Public Administration',30,5,15,40,5,5,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,8,6,5,6,6,5,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,-0.4,6,5,1
female,25,24,European/Caucasian-American,'Latino/Hispanic American',0,1,1,'Masters in Public Administration',30,10,20,10,10,20,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,6,8,8,5,6,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,-0.23,6,6,1
female,25,25,European/Caucasian-American,European/Caucasian-American,1,1,1,'Masters in Public Administration',50,0,30,10,0,10,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,6,8,8,5,6,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,0.28,6,6,1
female,25,30,European/Caucasian-American,European/Caucasian-American,1,1,1,'Masters in Public Administration',35,15,25,10,5,10,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,6,7,8,5,7,7,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,0.05,6,6,1
female,25,27,European/Caucasian-American,European/Caucasian-American,1,1,1,'Masters in Public Administration',33.33,11.11,11.11,11.11,11.11,22.22,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,5,6,7,4,5,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,0.17,6,5,1
female,25,28,European/Caucasian-American,European/Caucasian-American,1,1,1,'Masters in Public Administration',50,0,25,10,0,15,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,8,8,5,9,8,9,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,-0.47,6,7,1
female,25,24,European/Caucasian-American,European/Caucasian-American,1,1,1,'Masters in Public Administration',100,0,0,0,0,0,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8,7,6,8,7,9,8,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,-0.21,6,8,1
female,26,28,European/Caucasian-American,European/Caucasian-American,1,4,4,'Masters of Social Work&Education',50,0,25,10,0,15,15,15,15,40,10,5,6,8,10,6,9,9,9,9,9,9,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.49,7,9,1
female,26,24,European/Caucasian-American,European/Caucasian-American,1,4,4,'Masters of Social Work&Education',100,0,0,0,0,0,15,15,15,40,10,5,6,8,10,6,9,9,9,8,10,8,8,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.08,7,9,1
male,27,26,European/Caucasian-American,European/Caucasian-American,1,7,3,Finance,15,15,15,40,10,5,35,20,20,20,0,5,8,9,7,8,5,7,8,7,8,6,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,0.3,7,6,0
male,22,26,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,15,15,15,40,10,5,60,0,0,40,0,0,9,9,9,10,9,1,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,0.65,7,1,0
male,22,21,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,3,5,Law,15,20,20,15,15,15,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.16,3,10,1
male,22,24,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,5,Law,45,5,25,20,0,5,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.1,3,10,1
male,22,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,5,Law,35,10,35,10,10,0,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.09,3,10,1
male,22,23,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,5,Law,20,20,20,20,10,10,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.05,3,10,1
male,22,21,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,5,Law,20,5,25,25,10,15,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.17,3,10,1
male,22,23,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,3,5,Law,10,25,20,25,5,15,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.51,3,10,1
male,22,22,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,3,5,Law,15,15,25,20,15,10,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.52,3,10,1
male,22,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,5,Law,9.09,18.18,27.27,18.18,18.18,9.09,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.42,3,10,1
male,22,26,'Asian/Pacific Islander/Asian-American',Other,0,3,5,Law,20,10,20,30,10,10,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.68,3,10,1
male,22,26,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,5,Law,15,15,15,40,10,5,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.15,3,10,1
male,23,21,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,Law,15,20,20,15,15,15,30,5,15,40,5,5,9,9,9,9,9,7,8,9,8,9,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.61,8,7,1
male,23,24,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,45,5,25,20,0,5,30,5,15,40,5,5,9,9,9,9,9,9,9,9,9,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.21,8,9,1
male,23,25,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,35,10,35,10,10,0,30,5,15,40,5,5,9,9,9,9,9,7,9,8,8,8,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.04,8,7,1
male,23,23,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,20,20,20,20,10,10,30,5,15,40,5,5,9,9,9,9,9,7,7,7,9,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.18,8,8,1
male,23,21,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,20,5,25,25,10,15,30,5,15,40,5,5,9,9,9,9,9,6,8,6,8,10,10,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.08,8,7,1
male,23,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,Law,10,25,20,25,5,15,30,5,15,40,5,5,9,9,9,9,9,6,8,8,7,9,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.12,8,7,1
male,23,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,Law,15,15,25,20,15,10,30,5,15,40,5,5,9,9,9,9,9,8,8,9,8,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.46,8,8,1
male,23,25,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,9.09,18.18,27.27,18.18,18.18,9.09,30,5,15,40,5,5,9,9,9,9,9,8,8,8,8,8,7,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.4,8,8,1
male,23,26,European/Caucasian-American,Other,0,1,1,Law,20,10,20,30,10,10,30,5,15,40,5,5,9,9,9,9,9,7,8,7,8,8,7,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.26,8,7,1
male,23,26,European/Caucasian-American,European/Caucasian-American,1,1,1,Law,15,15,15,40,10,5,30,5,15,40,5,5,9,9,9,9,9,7,8,7,9,8,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.17,8,7,1
male,24,21,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,3,1,Law,15,20,20,15,15,15,30,10,20,10,10,20,7,7,7,9,9,8,7,9,6,9,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.21,5,8,1
male,24,24,'Latino/Hispanic American',European/Caucasian-American,0,3,1,Law,45,5,25,20,0,5,30,10,20,10,10,20,7,7,7,9,9,10,10,10,10,7,8,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.32,5,10,1
male,24,23,'Latino/Hispanic American',European/Caucasian-American,0,3,1,Law,20,20,20,20,10,10,30,10,20,10,10,20,7,7,7,9,9,8,8,9,8,8,9,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.21,5,9,1
male,24,21,'Latino/Hispanic American',European/Caucasian-American,0,3,1,Law,20,5,25,25,10,15,30,10,20,10,10,20,7,7,7,9,9,5,9,9,7,9,5,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.16,5,5,0
male,24,23,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,3,1,Law,10,25,20,25,5,15,30,10,20,10,10,20,7,7,7,9,9,9,7,9,7,9,6,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.35,5,9,1
male,24,22,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,3,1,Law,15,15,25,20,15,10,30,10,20,10,10,20,7,7,7,9,9,8,7,9,6,9,5,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.27,5,8,1
male,24,26,'Latino/Hispanic American',Other,0,3,1,Law,20,10,20,30,10,10,30,10,20,10,10,20,7,7,7,9,9,7,9,8,9,7,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.01,5,7,1
male,30,26,European/Caucasian-American,European/Caucasian-American,1,1,1,'political science',15,15,15,40,10,5,35,15,25,10,5,10,7,7,6,8,4,7,7,4,3,4,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.41,4,3,0
male,27,26,European/Caucasian-American,European/Caucasian-American,1,8,8,Business,15,15,15,40,10,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,6,6,6,6,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,5,7,0
male,28,21,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,money,15,20,20,15,15,15,50,0,25,10,0,15,10,6,10,10,10,7,7,8,8,8,9,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.28,10,6.5,1
male,28,24,European/Caucasian-American,European/Caucasian-American,1,1,1,money,45,5,25,20,0,5,50,0,25,10,0,15,10,6,10,10,10,8,6,9,9,8,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.11,10,8,1
male,28,25,European/Caucasian-American,European/Caucasian-American,1,1,1,money,35,10,35,10,10,0,50,0,25,10,0,15,10,6,10,10,10,7,7,6,8,7,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.15,10,7,1
male,28,23,European/Caucasian-American,European/Caucasian-American,1,1,1,money,20,20,20,20,10,10,50,0,25,10,0,15,10,6,10,10,10,7,7,7,10,9,10,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.47,10,8,1
male,28,21,European/Caucasian-American,European/Caucasian-American,1,1,1,money,20,5,25,25,10,15,50,0,25,10,0,15,10,6,10,10,10,5,9,9,9,9,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.13,10,7,1
male,28,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,money,10,25,20,25,5,15,50,0,25,10,0,15,10,6,10,10,10,6,7,7,6,6,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.46,10,6,1
male,28,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,1,1,money,15,15,25,20,15,10,50,0,25,10,0,15,10,6,10,10,10,9,7,9,9,9,10,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.34,10,9,1
male,28,25,European/Caucasian-American,European/Caucasian-American,1,1,1,money,9.09,18.18,27.27,18.18,18.18,9.09,50,0,25,10,0,15,10,6,10,10,10,8,7,8,10,8,10,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.47,10,8,1
male,28,26,European/Caucasian-American,Other,0,1,1,money,20,10,20,30,10,10,50,0,25,10,0,15,10,6,10,10,10,6,6,6,7,6,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.35,10,6,1
male,28,26,European/Caucasian-American,European/Caucasian-American,1,1,1,money,15,15,15,40,10,5,50,0,25,10,0,15,10,6,10,10,10,7,7,7,7,6,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.49,10,7,1
female,21,30,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,8,10,'Operations Research',30,20,10,30,0,10,12,18,20,16,16,18,5,9,7,9,10,5,8,7,5,9,5,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.3,5,7,0
female,21,23,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,8,10,'Operations Research',20,25,20,15,10,10,12,18,20,16,16,18,5,9,7,9,10,8,9,8,8,7,6,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.46,5,9,1
female,21,27,'Asian/Pacific Islander/Asian-American','Black/African American',0,8,10,'Operations Research',35,10,20,15,10,10,12,18,20,16,16,18,5,9,7,9,10,5,7,7,7,7,6,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.27,5,6,0
female,27,30,'Black/African American','Asian/Pacific Islander/Asian-American',0,1,2,'TC [Health Ed]',30,20,10,30,0,10,20,20,20,10,10,20,7,8,7,8,7,4,7,6,6,7,2,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.23,4,3,0
female,27,30,'Black/African American',European/Caucasian-American,0,1,2,'TC [Health Ed]',20,20,25,25,5,5,20,20,20,10,10,20,7,8,7,8,7,5,7,7,6,6,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.27,4,5,0
female,27,22,'Black/African American',European/Caucasian-American,0,1,2,'TC [Health Ed]',30,15,25,25,5,0,20,20,20,10,10,20,7,8,7,8,7,7,7,7,7,7,6,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.73,4,7,1
female,27,25,'Black/African American','Asian/Pacific Islander/Asian-American',0,1,2,'TC [Health Ed]',20,20,20,20,5,15,20,20,20,10,10,20,7,8,7,8,7,6,7,7,5,7,4,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.08,4,5,0
female,27,27,'Black/African American','Black/African American',1,1,2,'TC [Health Ed]',35,10,20,15,10,10,20,20,20,10,10,20,7,8,7,8,7,5,6,7,7,7,7,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.12,4,6,1
female,21,30,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,9,6,Psychology,30,20,10,30,0,10,10,20,40,10,10,10,5,8,6,7,8,5,7,7,6,6,7,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.06,5,7,0
female,21,23,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,9,6,Psychology,20,25,20,15,10,10,10,20,40,10,10,10,5,8,6,7,8,6,6,7,6,6,6,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.41,5,6.5,1
female,21,27,'Asian/Pacific Islander/Asian-American','Black/African American',0,9,6,Psychology,35,10,20,15,10,10,10,20,40,10,10,10,5,8,6,7,8,6,6,7,8,8,7,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.05,5,7,1
female,25,30,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,10,2,'Social Work',30,20,10,30,0,10,20,20,15,15,15,15,7,9,7,8,6,5,8,8,6,8,5,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.09,5,7,0
female,25,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,10,2,'Social Work',20,25,20,15,10,10,20,20,15,15,15,15,7,9,7,8,6,6,7,8,7,9,7,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.58,5,7,0
female,25,22,European/Caucasian-American,European/Caucasian-American,1,10,2,'Social Work',30,15,25,25,5,0,20,20,15,15,15,15,7,9,7,8,6,7,8,8,8,6,6,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.38,5,7,0
female,25,27,European/Caucasian-American,'Black/African American',0,10,2,'Social Work',35,10,20,15,10,10,20,20,15,15,15,15,7,9,7,8,6,9,8,9,8,10,7,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4,0.35,5,8,0
female,23,30,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,4,'Social Work',30,20,10,30,0,10,20,20,20,15,15,10,7,8,8,8,8,2,5,5,3,5,2,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,-0.05,7,2,0
female,23,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,4,'Social Work',20,25,20,15,10,10,20,20,20,15,15,10,7,8,8,8,8,2,5,5,3,7,3,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.04,7,3,0
female,23,22,European/Caucasian-American,European/Caucasian-American,1,2,4,'Social Work',30,15,25,25,5,0,20,20,20,15,15,10,7,8,8,8,8,6,5,5,7,6,3,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.29,7,4,0
female,23,27,European/Caucasian-American,'Black/African American',0,2,4,'Social Work',35,10,20,15,10,10,20,20,20,15,15,10,7,8,8,8,8,7,6,6,7,6,6,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.21,7,8,0
female,22,23,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',0,1,5,'Speech Language Pathology',20,25,20,15,10,10,17,10,18,20,25,10,6,6,7,7,7,1,4,6,2,6,1,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.07,5,2,0
female,22,22,'Latino/Hispanic American',European/Caucasian-American,0,1,5,'Speech Language Pathology',30,15,25,25,5,0,17,10,18,20,25,10,6,6,7,7,7,4,6,4,5,6,7,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.35,5,3,0
female,22,27,'Latino/Hispanic American','Black/African American',0,1,5,'Speech Language Pathology',35,10,20,15,10,10,17,10,18,20,25,10,6,6,7,7,7,6,5,6,7,8,4,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8,-0.23,5,4,1
female,22,28,European/Caucasian-American,European/Caucasian-American,1,4,5,'Social Work',40,20,20,20,0,0,20,22,18,15,15,10,6,9,8,7,8,6,7,6,4,6,5,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,-0.16,7,6,0
female,23,30,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,4,Law,30,20,10,30,0,10,10,20,20,20,20,10,7,8,9,8,8,8,9,8,5,9,5,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,-0.44,3,8,0
female,23,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,4,Law,20,25,20,15,10,10,10,20,20,20,20,10,7,8,9,8,8,6,7,8,7,8,7,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.46,3,8,0
female,23,22,European/Caucasian-American,European/Caucasian-American,1,2,4,Law,30,15,25,25,5,0,10,20,20,20,20,10,7,8,9,8,8,7,7,5,7,5,7,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.39,3,8,0
female,23,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,2,4,Law,20,20,20,20,5,15,10,20,20,20,20,10,7,8,9,8,8,8,7,7,7,7,7,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.16,3,9,1
female,23,27,European/Caucasian-American,'Black/African American',0,2,4,Law,35,10,20,15,10,10,10,20,20,20,20,10,7,8,9,8,8,7,7,8,8,7,7,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,0.51,3,8,1
female,24,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,8,law,20,25,20,15,10,10,35,10,20,20,10,5,8,8,9,8,9,4,5,6,5,6,4,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,0.47,5,5,0
female,24,22,European/Caucasian-American,European/Caucasian-American,1,4,8,law,30,15,25,25,5,0,35,10,20,20,10,5,8,8,9,8,9,8,9,8,8,8,8,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,0.52,5,8,1
female,24,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,8,law,20,20,20,20,5,15,35,10,20,20,10,5,8,8,9,8,9,7,8,8,6,7,5,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.57,5,7,1
female,24,27,European/Caucasian-American,'Black/African American',0,4,8,law,35,10,20,15,10,10,35,10,20,20,10,5,8,8,9,8,9,9,7,8,9,8,8,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.04,5,9,1
female,27,27,'Asian/Pacific Islander/Asian-American','Black/African American',0,1,1,Psychology,35,10,20,15,10,10,50,0,50,0,0,0,7,5,9,9,7,7,8,8,9,8,4,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.12,3,6,0
female,30,30,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,4,8,'Educational Psychology',30,20,10,30,0,10,30,20,30,10,0,10,6,8,6,8,8,2,6,7,4,6,2,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,0.41,4,5,0
female,30,22,European/Caucasian-American,European/Caucasian-American,1,4,8,'Educational Psychology',30,15,25,25,5,0,30,20,30,10,0,10,6,8,6,8,8,8,7,6,6,7,8,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,0.21,4,7,1
female,21,27,'Asian/Pacific Islander/Asian-American','Black/African American',0,2,2,'Applied Maths/Econs',35,10,20,15,10,10,30,5,30,15,15,5,7,7,7,7,8,4,4,6,6,7,4,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.68,6,5,0
female,21,28,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,2,2,'Applied Maths/Econs',40,20,20,20,0,0,30,5,30,15,15,5,7,7,7,7,8,4,6,6,5,7,3,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.16,6,5,0
female,21,23,'Asian/Pacific Islander/Asian-American','Black/African American',0,2,2,'Applied Maths/Econs',20,25,25,10,10,10,30,5,30,15,15,5,7,7,7,7,8,4,4,5,6,6,5,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.5,6,5,0
female,25,30,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',0,9,7,Mathematics,30,20,10,30,0,10,20,23,23,22,7,5,8,9,9,9,7,5,9,8,6,7,6,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,-0.27,7,6,0
female,25,24,European/Caucasian-American,European/Caucasian-American,1,9,7,Mathematics,25,15,25,25,15,15,20,23,23,22,7,5,8,9,9,9,7,5,8,7,7,7,5,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,-0.09,7,6,0
female,25,27,European/Caucasian-American,'Black/African American',0,9,7,Mathematics,35,10,20,15,10,10,20,23,23,22,7,5,8,9,9,9,7,6,8,8,10,8,9,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.27,7,8,1
